title,author,預購專案,群眾募資,音樂,攝影,出版,時尚,設計,表演,藝術,科技,教育,遊戲,飲食,空間,社會,插畫漫畫,電影動畫,地方創生,挺好店,新春賀喜,money,time_left,image,video,sponsor_num,target,duration,comment_num,QA_num,website,yt,fb,ig,set_num,set_price
《Dreamlight 睡眠智能科技》ZEN禪 冥想助眠眼罩｜榮獲2019德國紅點設計大獎! 帶你冥想 體驗深層放鬆睡眠,Jordan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40420,success,42,1,14,30000,14340,0,1.0,1,0,1,0,5,"[4580, 7980, 1080, 1980, 4980]"
ILIFE A9s ❘ 第一台『 震動拖地 / 掃地兩用機器人 』- 功能最全面的 “擬人手搓” 掃拖清潔神器！,theAxiom 安德家品,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8090580,success,78,5,776,100000,14340,17,7.0,1,0,1,0,7,"[9780, 9880, 19400, 9780, 9680, 9680, 19000]"
◖AirAlly 四合一行動電源◗ 無線充電 + 18W 大功率快速充電！,Airally,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,919020,success,23,4,443,100000,14340,210,6.0,0,0,1,0,9,"[2380, 2480, 250, 2780, 4980, 11380, 21280, 2280, 2180]"
星際大戰 - Stormtrooper 風暴兵錫鉛合金香插組,eye candle 造型蠟燭工作室,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,688670,success,22,1,178,100000,14340,5,,0,0,1,1,6,"[3680, 10440, 380, 1500, 3480, 3280]"
追覓 V9P 無線吸塵器｜用最高的 CP 值，打造一次到位的潔淨,追覓科技,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12951687,success,46,6,2166,300000,14340,33,12.0,0,0,1,1,11,"[5988, 11776, 34728, 495, 595, 1995, 1495, 5888, 5988, 5988, 5988]"
Solo 2 All in one HUB｜6in1 「掛放」擴充集線器，用掛的，不拖泥帶水!,Solo 2 All in one HUB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219080,success,31,2,102,40000,14340,49,2.0,0,0,1,0,5,"[2080, 4180, 7380, 2180, 1980]"
疊疊鍋 : 地表最美雙電壓收納鍋，蒸炒煮燉煎炸輕鬆搞定，CP值爆表的旅食神器！,CHINGLIFE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3589488,success,33,4,1659,100000,14340,698,24.0,0,0,0,0,12,"[2180, 3980, 2380, 4160, 11940, 35820, 799, 250, 500, 550, 1980, 2080]"
BEAUTIFLY：生活、工作、運動、瑜珈，妳只需要這一件，讓妳的生活變得更美好！,BEAUTIFLY,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,494935,success,22,4,154,100000,14340,7,11.0,0,0,1,0,7,"[1580, 3080, 4500, 8700, 7999, 2760, 1380]"
Bobby Hero 終極防盜英雄包 - 英雄降臨 引領街頭防盜新指向,XDDESIGN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257876,success,38,1,135,8888,14340,0,9.0,0,0,1,0,12,"[2280, 2380, 2680, 3960, 390, 1390, 690, 690, 1390, 690, 390, 199]"
puripot｜光觸媒空氣清淨機 | 精油擴香 / 除菌臭 / 除細塵,Puripot Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375740,success,31,3,91,50000,14340,1,4.0,0,0,0,0,6,"[3280, 3980, 6560, 7960, 3480, 4180]"
[有溫度］台灣黑熊原創產品,PYP19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73638,success,27,1,47,50000,14340,0,,0,0,1,0,12,"[1688, 1188, 1288, 1088, 498, 958, 2688, 738, 1438, 4098, 598, 1158]"
御蒔坊科技農場薑黃｜用科學的方式，守護您的健康,御蒔坊,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115830,success,25,2,15,100000,14340,1,6.0,0,0,1,0,12,"[2574, 5148, 7722, 15444, 2970, 5940, 8316, 15444, 3564, 7128, 10098, 19008]"
HOJAE 夏威夷果油&紫蘇油｜韓國手工冷壓油 吃得健康無負擔！,Hojae Food,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46431,success,30,4,26,30000,14340,0,4.0,0,0,1,0,7,"[899, 1080, 1760, 2580, 4180, 8000, 19000]"
Mellow W501T｜360度無指向藍芽音響，兼具手機無線充電木桌！,Welle Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2125440,success,27,3,192,60000,14340,5,3.0,0,0,0,0,4,"[9980, 19600, 11000, 9680]"
CUZ 來自韓國的 自組擴充置物盒 | 從汽車一路收到嬰兒車,Cuz Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274050,success,37,1,145,20000,14340,4,1.0,0,0,0,0,10,"[2600, 2050, 750, 900, 650, 450, 450, 2250, 1850, 1950]"
SUNTER經典固特異結構鞋首度在台啟航┃典藏紳士鞋夢幻逸品！,弎SUNTER,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674200,success,34,3,51,100000,14340,0,4.0,0,0,1,1,9,"[800, 7000, 8200, 9300, 18000, 19000, 21000, 15000, 11000]"
【反轉傘】 反轉你對雨傘的定義,雨傘先生,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155430,success,25,10,94,150000,14340,0,,0,0,1,0,5,"[890, 1700, 3950, 7500, 11250]"
Apitor 18合1樂學程式積木 | 相容樂高積木、最好玩的程式學習玩具,有設計,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10749182,success,50,1,3712,50000,14340,16,11.0,0,0,1,0,14,"[2280, 3999, 9000, 21800, 41600, 2280, 3999, 2580, 9000, 21800, 41600, 1999, 1999, 1999]"
PROFI X Manhattan 2.0@Cool曼哈頓8口袋可正式可休閒機能褲 | 整合機能性與功能性的突破性超強褲款,PROFI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481230,success,22,1,188,300000,14340,3,10.0,1,0,1,0,5,"[1880, 1980, 2080, 3800, 5500]"
木光初鏡｜取自天然，一款超高顏質，原創美光化妝鏡,木光初鏡,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1705286,success,48,1,2270,100000,14340,28,9.0,1,0,1,0,11,"[590, 1140, 1680, 150, 5300, 10400, 25000, 570, 1140, 1100, 550]"
笑看世界！瘋狂邦妮首部漫畫FOUFOU COMICS,福福好創意,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151938,success,39,2,138,100000,14340,1,3.0,1,0,1,0,8,"[558, 758, 888, 988, 1588, 1888, 1314, 2688]"
W Glass玻璃杯｜星際大戰黑武士特別版,HMM,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,643095,success,25,1,436,100000,14340,0,4.0,1,1,1,1,7,"[780, 1480, 2800, 6800, 750, 1440, 2760]"
台灣第一支 ▎霹靂鏡界 之 刀劍傳說 _第一劍 天地俠侶 ▎ Mr.Banboo台灣手工眼鏡,Mr.Banboo台灣手工眼鏡,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7980,success,34,1,1,6980,14340,0,7.0,1,1,1,1,6,"[7980, 7980, 7980, 7280, 6980, 6980]"
MUTRICS ｜你沒看錯！我們在太陽眼鏡裡藏了 5.1 環繞音響,MUTRICS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2408858,success,50,2,857,100000,14340,169,7.0,0,0,1,0,6,"[2799, 5199, 320, 3300, 2499, 2699]"
TIMENOTEN Vol.2 極致薄五防背包【 巧・薄・天・工 】,UNCODE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1014651,success,57,1,334,400000,14340,93,,1,0,1,0,10,"[3200, 3100, 5880, 10920, 15840, 74970, 120, 250, 2730, 2499]"
ATMOS全方位便攜幫浦｜目前市面上功能最強大的充氣/壓縮系統｜讓你的生活更輕鬆、方便,flextailgear,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,638950,success,45,3,709,10000,14340,134,4.0,1,0,0,0,12,"[699, 1199, 2399, 1299, 749, 1299, 2599, 199, 299, 249, 699, 699]"
Fantom R 幽靈快取卡夾 | 幽靈般輕薄俐落，一秒抽卡不卡卡,Fantom Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1316730,success,46,1,582,100000,14340,11,5.0,0,0,1,0,13,"[2980, 2650, 2850, 5800, 5000, 5400, 450, 3180, 2850, 3050, 2880, 2450, 2650]"
Rollink I 最輕薄摺疊登機箱,Rollink,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1419780,success,22,2,350,100000,14340,4,4.0,0,0,1,0,6,"[3680, 3980, 7300, 10800, 17500, 3780]"
MASKIN口罩防護新革命~時尚X環保X防塵螨X抗UV~,maskin,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110458,success,17,1,92,100000,14340,0,,1,0,1,0,9,"[447, 834, 1548, 567, 1074, 2028, 676, 954, 1788]"
beblau｜萬用收納套，實現你的隨身收納夢！,beblau Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215815,success,55,1,152,40000,14340,2,2.0,0,0,0,0,8,"[2550, 560, 890, 1190, 590, 1250, 2500, 850]"
超便利的手機背貼-來自韓國的POCKETIN 讓你的手機更強大 更方便,Gobukee Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83830,success,33,2,91,50000,14340,0,10.0,1,0,1,0,7,"[599, 620, 1150, 2200, 5000, 550, 499]"
【Planzymes 芬樂植】植物酵素洗衣片2.0｜天然、低泡、淡雅花香、洗劑0殘留,TAYO 太友,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85760,success,17,2,73,60000,14340,1,6.0,0,0,1,0,7,"[1100, 560, 1130, 580, 4200, 10200, 290]"
『 AISTAR｜真無線藍牙耳機 』搭載 aptX™ 高音質傳輸，1980元就讓你享受劇院般的頂級美聲！,Jyiteh,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5483930,success,68,1,2418,100000,14340,213,7.0,1,0,1,0,4,"[1980, 3900, 11280, 1880]"
超級食物家 -- 這一年，我們種下健康。明年，等您一起將健康的超級食物帶回家！,george,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180080,success,12,1,32,180000,14340,0,,1,0,0,0,4,"[1099, 1999, 3900, 7800]"
"Golden Dew 一瓶水金露│ 讓養分順利通關的化妝水 , 雙金協同六大無添加 。 上市預購",艾品美學生技有限公司,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136220,success,11,1,79,100000,14340,0,,1,0,1,0,3,"[1588, 866, 2188]"
Coolshion 超薄微型獨立筒 L型座墊 /座墊就該六向通風，享受冷氣直達屁屁及後背的涼快! ,"Han-chuan Chen /K&H Technology Co.,Ltd",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130740,success,21,4,43,100000,14340,5,7.0,0,0,0,0,5,"[1980, 3900, 7680, 17900, 1780]"
竹 ▎初心 成就女人的風采 F1 _ Mr.Banboo台灣手工眼鏡 ▎鼻樑上的工藝 ▎霹靂鏡界 宇宙 IP,Mr.Banboo台灣手工眼鏡,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,success,34,1,3,3680,14340,0,7.0,1,1,1,1,4,"[3680, 3680, 3680, 3680]"
香草與魚X智能版｜專屬APP智能輔助 魚草共生生態缸,ARKY Design,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156640,success,61,1,59,8888,14340,2,16.0,1,0,1,0,5,"[2680, 2680, 2980, 3280, 1580]"
VIGINTI OCTO 2019年最矚目的陀飛輪手錶,Viginti Octo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,523800,success,20,1,11,10000,14340,5,,0,0,1,0,2,"[47500, 54200]"
Scooty RIDE電動滑板車｜摺疊拖行，地表最方便攜帶，陪你漫遊至各個角落,Scooty by CIBOX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,651000,success,41,2,57,100000,14340,15,5.0,0,0,1,0,6,"[12000, 9750, 24000, 58500, 12750, 11250]"
EASY LIFE 十月被｜台灣製作！可機洗、好收納、免被套、超透氣，解決所有問題的好被子！,EASY LIFE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616920,success,16,1,168,300000,14340,2,7.0,1,0,1,1,5,"[2480, 4500, 6600, 12600, 2280]"
冥想貓床２代－最適合貓咪的多功能貓抓板睡床,NINIKONI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1262260,success,29,1,813,50000,14340,8,10.0,1,0,1,1,6,"[980, 3520, 600, 1580, 1580, 1860]"
康澄易穿脫照護衣｜讓照顧者喘息的衣著,康澄國際股份有限公司,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26198,success,40,4,8,20000,14340,0,,1,0,1,0,5,"[990, 1340, 2618, 3289, 300]"
你的桌上騎乘小旅行-YouBike官方聯名桌上遊戲《騎遇記》,大玩創意有限公司,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95723,success,51,2,75,15000,14340,0,,0,0,1,0,4,"[599, 750, 1299, 3900]"
▎老窗花2.0__Mr.Banboo台灣手工眼鏡 ▎行動藝術品 ▎無可取代的台灣特有文化,Mr.Banboo台灣手工眼鏡,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41860,success,50,3,7,11688,14340,0,7.0,1,1,1,1,6,"[5980, 5980, 5980, 5980, 6980, 18800]"
MegaMat | 三倍磁吸Qi無線充電板 - 專為蘋果迷打造無線充電方案的最佳選擇！,就是生活,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,493460,success,19,1,250,200000,14340,12,6.0,0,0,0,0,5,"[1680, 1780, 1890, 3660, 8800]"
家用攜帶兩用冰箱 | 露營、外宿必備！冰匠冰箱，保冰、加熱二合一冰箱再升級,afu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,538510,success,24,1,77,100000,14340,0,,0,0,1,0,8,"[9480, 10050, 18300, 450, 450, 620, 10350, 9770]"
//LightStrip Touch 手滑燈// 滑到哪亮到哪！是檯燈、閱讀燈，也是情境燈,Axiom｜ILIFE Robot ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1455060,success,37,2,701,100000,14340,28,3.0,1,0,1,0,6,"[1590, 1590, 1680, 3100, 3200, 3200]"
apollofiber inside®．乾MAMA｜烘乾、殺菌、除臭、抗蟎，一次OK！,apollofiber inside®,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001640,success,36,4,419,100000,14340,9,18.0,1,0,1,0,15,"[1850, 2230, 2230, 2350, 9250, 6330, 6330, 6330, 1960, 2110, 2230, 2110, 2230, 10550, 2230]"
duit dryhouse 寵物窩 + 烘乾機二合一｜給毛孩最安靜、最舒適的烘乾時刻,duit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2232450,success,53,7,318,60000,14340,11,7.0,0,0,1,0,4,"[6850, 13100, 6950, 6650]"
吸刮拖MOP ALL BAD THINGS ╽一拖即淨，只把好的留下,jihouse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1131683,success,44,1,1129,100000,14340,16,16.0,0,0,1,1,7,"[999, 1049, 1109, 6990, 6480, 199, 149]"
R-Shield 奈米纖維防霾脖圍，口罩擋不住的讓我來。,Larry,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114900,success,22,1,44,90000,14340,0,14.0,0,0,0,0,4,"[1700, 3700, 7200, 17000]"
OWAYS 多功能萬向手機支架,冒險者,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118385,success,21,1,85,100000,14340,2,,1,0,1,0,4,"[479, 499, 1916, 4490]"
Mu6 智慧降噪耳機 - 享受自己的高音質空間，隔離外界的煩音。,mu6 Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1530440,success,28,6,326,100000,14340,21,1.0,0,0,0,0,6,"[5080, 9980, 5680, 4980, 5080, 380]"
Bobby Duffle 俐落旅人新標配 - 登機箱與後背包的完美整合,XDDESIGN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3659200,success,48,4,964,100000,14340,17,8.0,0,0,1,0,12,"[3190, 3090, 5980, 6180, 6180, 11960, 11960, 3990, 3990, 2990, 2990, 3090]"
MAS AUDIO SCIENCE┃讓您不再有選擇困難的耳機,MAS AUDIO SCIENCE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,574392,success,54,1,61,150000,14340,0,7.0,1,0,1,1,16,"[8999, 8999, 9999, 9999, 9999, 9999, 10999, 10999, 7999, 7999, 8999, 8999, 8999, 8999, 9999, 9999]"
Fender The Indio 藍牙音響 | 以搖滾經典之名，把 Live Band 帶進你家客廳,Fender Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1564040,success,36,4,128,200000,14340,0,3.0,1,0,1,0,7,"[20800, 13600, 40000, 13780, 15780, 10800, 9980]"
【TROPO-世界首款乾電池迷你幫浦】抽充兩用 | 小身材，隨身帶 ，隨處用。,flextailgear,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207113,success,36,3,402,50000,14340,87,6.0,1,0,0,0,10,"[399, 569, 649, 829, 1599, 2999, 180, 220, 499, 359]"
Haier H1 Turbo DC無刷無線手持吸塵器｜8種刷頭，100分的清潔溜溜,Haier Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1940400,success,34,1,258,200000,14340,6,11.0,0,0,1,0,6,"[7490, 6490, 12980, 14980, 6990, 7990]"
全球旅人首選登機箱｜隨掛隨用伸縮層架，一秒變身行動衣櫃！,The Space Trading,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2222700,success,46,1,397,150000,14340,21,5.0,0,0,1,0,5,"[5300, 10400, 20400, 5500, 5100]"
三號出口遇見靈魂咖啡,Rex Lee,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626372,success,23,2,185,500000,14340,0,,0,0,0,0,13,"[1480, 1988, 1988, 6888, 4440, 7400, 14800, 29600, 3976, 5964, 9940, 13776, 20664]"
Makaidos 瑞士鏤空機芯系列 ─ 由亞瑟王傳奇「龍王」和中世紀藝術作設計元素的高規格自動機械腕錶,VALIMOR®,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1707400,success,59,4,139,50000,14340,31,,1,0,1,1,7,"[18800, 15800, 16800, 800, 2800, 17800, 18800]"
BLUEFEEL 來自韓國最強的手持風扇,BLUEFEEL Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4071200,success,28,6,3500,100000,14340,125,1.0,1,0,0,0,13,"[640, 1200, 1800, 2360, 2950, 5800, 14125, 620, 600, 630, 1800, 1800, 2360]"
《春草和野鹿都是你》創作詩文集,簡旻柔,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56011,success,8,0,72,25000,14340,0,,1,0,0,0,3,"[1500, 750, 499]"
popIn Aladdin | 世界第一台 3in1 智能投影燈，讓寢室的空間更富有情感！,popIn Aladdin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10997300,success,47,3,565,300000,14340,47,15.0,1,0,1,1,4,"[19900, 20900, 18900, 17900]"
Evo，充電器中的「 變形金剛」 。 超輕小，省空間，好攜帶，遊走世界都不怕！,MicroNovelty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,747179,success,46,7,696,100000,14340,56,7.0,0,0,0,0,10,"[799, 1489, 2199, 4199, 6699, 199999, 699, 1199, 1199, 999]"
逆光隔離精華乳 SPF50 /★★★｜ 唯一物理防曬3.0 ｜敏感、環保、使用體驗絕不妥協 ｜feat 林三益,藝璞兒團隊,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,497267,success,33,6,192,400000,14340,7,12.0,0,0,0,0,6,"[1640, 2460, 3280, 960, 1840, 12800]"
「Our Plastic Ocean 這不塑我們的海」全景立體書教育計畫,摺學主義Foldism,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1048960,success,54,2,660,150000,14340,6,,1,0,1,0,9,"[1120, 1800, 2100, 5050, 19800, 4600, 1060, 1010, 970]"
《品捷包》機車側掛包║時尚、功能兼具，足以滿足各種不同的生活型態改變。,PINJBAO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491820,success,40,2,22,100000,14340,8,,1,0,0,0,6,"[1480, 2180, 2760, 4160, 5120, 7920]"
金字塔咖啡手沖器,莊紋德,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43300,success,16,11,29,36000,14340,0,,0,0,0,0,4,"[800, 2300, 3800, 7400]"
Panda Mama｜是擺飾、是文具，更是實用工具,iThinking 愛心進,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113230,success,23,5,59,100000,14340,4,3.0,1,1,1,1,6,"[440, 490, 640, 720, 690, 760]"
Duex PRO 磁吸隨身筆電外接螢幕｜更高效率的行動辦公體驗,Mobile Pixels,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,287360,success,42,1,39,200000,14340,13,12.0,0,0,1,0,3,"[7380, 7980, 6980]"
56 in 1 最強工具組：Wowstick Mini 電動萬用螺絲筆,Wowstick Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10177338,success,42,1,4897,150000,14340,148,6.0,0,0,1,0,11,"[1850, 1390, 3360, 2380, 6400, 4400, 1990, 1780, 1680, 1190, 1290]"
AMELIORAGE 乳霜｜ 時間是你最佳的盟友,德芙生醫,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310605,success,19,3,92,85000,14340,2,7.0,1,0,1,0,6,"[2150, 4260, 8400, 16400, 39800, 1990]"
Qmita 防側錄隱形腰袋 募資計畫,Qmita旅行用品,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,505700,success,35,3,415,100000,14340,7,,1,0,1,0,8,"[850, 880, 1600, 3750, 7000, 850, 820, 780]"
只有歡樂 没有危險 火柴盒系列-用桌遊點燃你的想像力,玩坊有限公司,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96780,success,25,6,48,50000,14340,3,6.0,1,0,1,0,4,"[1680, 999, 999, 5880]"
《不然呢Brand New 》青年文集 vol.02,Ria Hsieh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63660,success,17,0,59,55000,14340,0,,0,0,0,0,9,"[180, 280, 350, 520, 540, 620, 780, 1200, 3000]"
B52白小胖外出奶粉罐 : 媽咪泡奶好幫手,B52 Baby,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161260,success,12,3,163,10000,14340,14,12.0,0,0,1,1,4,"[680, 1200, 3600, 5800]"
世界最小的USB傳輸線｜inCharge,inCharge Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,591723,success,49,1,1116,10000,14340,38,11.0,0,0,1,0,11,"[330, 375, 700, 1860, 2990, 330, 330, 650, 650, 950, 299]"
野炊最強神器｜The splitter- 鈦合金多功能組合餐具,Full Windsor -TW,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,success,24,1,74,100000,14340,4,4.0,1,0,0,0,7,"[1680, 1880, 1990, 3380, 3680, 5190, 8250]"
satana《異想世界》”袋”你看見每個獨特的生命,satana,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165900,success,32,1,44,150000,14340,4,,1,0,1,1,7,"[3200, 2900, 2000, 5700, 4900, 4500, 7400]"
Jump From Paper ｜From 顏值 To 實用，一次打包！,Jump From Paper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,712490,success,56,3,291,170000,14340,11,20.0,0,0,1,1,13,"[1880, 2480, 1980, 7170, 11450, 16720, 6660, 10430, 15190, 1990, 1990, 1490, 2390]"
PlugStand​_無線充電板支撐架​,Frank Wu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63071,success,37,6,149,50000,14340,8,,1,0,1,0,5,"[258, 468, 308, 588, 1058]"
b2X 第三代 / Hi-Res 高音質推動器 ， 讓每個時刻都沉浸在好音質裡,cittalabs,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206970,success,9,1,103,30000,14340,14,,0,0,1,0,3,"[1980, 2500, 3990]"
20/20 Twenty Twenty - 超音波一鍵清除髒污！跟乾澀異物感say bye bye,Axiom｜ILIFE Robot ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1238880,success,33,0,820,150000,14340,45,7.0,1,0,1,0,5,"[1500, 1480, 1580, 3060, 8880]"
《我早就知道》立體全浮雕｜讓視障者也能「看見」的繪本,木田工場,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183541,success,31,7,1644,100000,14340,30,,1,0,1,0,9,"[940, 940, 1680, 4500, 8400, 11520, 920, 910, 900]"
Steadify 穿戴式隨行腳架 - 從平地到高山完全制霸，輕鬆手持攝影!,Pacum極致真空收納機 x 有·設計,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361510,success,37,2,81,200000,14340,8,8.0,0,0,1,0,10,"[3650, 4580, 4980, 5180, 9560, 23400, 45800, 10650, 48000, 124500]"
貓小隊 CatGroup 誠實豆腐砂 | 真正安全無慮的貓砂,貓小隊CatGroup,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52885,success,10,1,51,50000,14340,3,5.0,1,0,1,0,5,"[440, 875, 2595, 5130, 10200]"
TeamGee 電動滑板 | 型 / 輕 / 薄，自由穿梭，遨遊都市。,Marshark,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2763420,success,25,11,259,150000,14340,156,,1,0,0,0,8,"[9680, 11600, 18200, 21000, 8680, 9980, 10660, 20000]"
ERA 陀飛輪腕錶 首發預購｜只有這次，入手陀飛輪的機會,Era Timepieces,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8963850,success,50,3,267,500000,14340,72,10.0,0,0,1,0,3,"[39600, 168888, 2000]"
PROFI 戶外休閒創新褲款真突破！結合設計、品質、真誠、貼心，將機能性與功能性整合到極致的超優質褲款～【BRISBANE布里斯本褲款】限量推出~,PROFI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616080,success,19,1,254,300000,14340,39,,1,0,1,0,4,"[2080, 3680, 1980, 1800]"
